# Hot-molecule IR emission spectrum  (trajectory-averaged local harmonic)
# # Traj dir: outputs/ir_mace_anti_cis_2000K  MACE: outputs/mace_wB97X_20260417/mace_model.pt
# # Dipole: outputs/ir_nm_pes_anti_cis_300K/dipole_surface.pkl
# # Stride: 300  N_samples: 500  FWHM: 30.0 cm-1
# # frequency_cm-1,intensity_normalized
2.840000000000000000e+02,2.493080466657608338e-02
2.850000000000000000e+02,2.496327553501109450e-02
2.860000000000000000e+02,2.502270501963653818e-02
2.870000000000000000e+02,2.511443725414764724e-02
2.880000000000000000e+02,2.524302188765024241e-02
2.890000000000000000e+02,2.541228244439600048e-02
2.900000000000000000e+02,2.562543969577061459e-02
2.910000000000000000e+02,2.588526179470496472e-02
2.920000000000000000e+02,2.619421881342099551e-02
2.930000000000000000e+02,2.655462677297000529e-02
2.940000000000000000e+02,2.696877326376623599e-02
2.950000000000000000e+02,2.743902218100674126e-02
2.960000000000000000e+02,2.796789850063158625e-02
2.970000000000000000e+02,2.855815550527461208e-02
2.980000000000000000e+02,2.921282687369613704e-02
2.990000000000000000e+02,2.993526511341795121e-02
3.000000000000000000e+02,3.072916640043681438e-02
3.010000000000000000e+02,3.159858026503172684e-02
3.020000000000000000e+02,3.254790081993483297e-02
3.030000000000000000e+02,3.358183433733698264e-02
3.040000000000000000e+02,3.470533587434874306e-02
3.050000000000000000e+02,3.592350528621096606e-02
3.060000000000000000e+02,3.724143041707133478e-02
3.070000000000000000e+02,3.866396275496207513e-02
3.080000000000000000e+02,4.019540887215256736e-02
3.090000000000000000e+02,4.183912039819553258e-02
3.100000000000000000e+02,4.359696742928635682e-02
3.110000000000000000e+02,4.546868709009699999e-02
3.120000000000000000e+02,4.745111293766714200e-02
3.130000000000000000e+02,4.953731481588720398e-02
3.140000000000000000e+02,5.171571484674400421e-02
3.150000000000000000e+02,5.396929344191630368e-02
3.160000000000000000e+02,5.627505465358156878e-02
3.170000000000000000e+02,5.860397013854546505e-02
