# IR spectrum — C₄H₆O₂  –  methyl vinyl ketone oxide (MVKO)
# Temperature: 2000.0 K
# MD steps: 30000  Δt_eff: 0.5 fs
# Method: ML-PES (KRR) + ML dipole surface (KRR)
# Date: 2026-06-07T00:14:32.370474
frequency_cm-1,intensity_normalized
121.5724,0.76949188
121.7493,0.77268730
121.9263,0.77587484
122.1033,0.77905816
122.2802,0.78223481
122.4572,0.78541260
122.6341,0.78876095
122.8111,0.79221295
122.9881,0.79560337
123.1650,0.79899413
123.3420,0.80237208
123.5189,0.80574539
123.6959,0.80908707
123.8729,0.81241953
124.0498,0.81573680
124.2268,0.81904532
124.4038,0.82235960
124.5807,0.82567263
124.7577,0.82896823
124.9346,0.83225089
125.1116,0.83552706
125.2886,0.83878604
125.4655,0.84202557
125.6425,0.84524803
125.8194,0.84846315
125.9964,0.85164419
126.1734,0.85480406
126.3503,0.85794291
126.5273,0.86107683
126.7043,0.86415211
126.8812,0.86720021
127.0582,0.87022363
127.2351,0.87323853
127.4121,0.87624250
127.5891,0.87923802
127.7660,0.88243957
127.9430,0.88562906
128.1199,0.88880177
128.2969,0.89194000
128.4739,0.89504761
128.6508,0.89813980
128.8278,0.90120571
129.0047,0.90419265
129.1817,0.90708112
129.3587,0.90994580
129.5356,0.91250163
129.7126,0.91483663
129.8896,0.91713754
130.0665,0.91941726
130.2435,0.92168683
130.4204,0.92392261
130.5974,0.92612074
130.7744,0.92829544
130.9513,0.93045948
131.1283,0.93259276
131.3052,0.93468412
131.4822,0.93675037
131.6592,0.93880565
131.8361,0.94081819
132.0131,0.94275207
132.1900,0.94465973
132.3670,0.94641598
132.5440,0.94809324
132.7209,0.94974294
132.8979,0.95154704
133.0749,0.95334031
133.2518,0.95511910
133.4288,0.95684907
133.6057,0.95855020
133.7827,0.96024095
133.9597,0.96192000
134.1366,0.96356248
134.3136,0.96517436
134.4905,0.96677653
134.6675,0.96836994
134.8445,0.96991215
135.0214,0.97139497
135.1984,0.97286897
135.3754,0.97433722
135.5523,0.97560231
135.7293,0.97663362
135.9062,0.97765719
136.0832,0.97867802
136.2602,0.97968295
136.4371,0.98064006
136.6141,0.98159038
136.7910,0.98254087
136.9680,0.98347956
137.1450,0.98439099
137.3219,0.98529432
137.4989,0.98620056
137.6758,0.98709909
137.8528,0.98806260
138.0298,0.98911919
138.2067,0.99018119
138.3837,0.99123944
138.5607,0.99226218
138.7376,0.99309215
138.9146,0.99363288
139.0915,0.99417358
139.2685,0.99470199
139.4455,0.99519926
139.6224,0.99570603
139.7994,0.99621617
139.9763,0.99671978
140.1533,0.99721441
140.3303,0.99771866
140.5072,0.99822927
140.6842,0.99873602
140.8612,0.99921354
141.0381,0.99968614
141.2151,1.00000000
141.3920,0.99992163
141.5690,0.99981547
141.7460,0.99968026
141.9229,0.99949440
142.0999,0.99884877
142.2768,0.99819863
142.4538,0.99753197
142.6308,0.99687792
142.8077,0.99622638
142.9847,0.99571464
143.1616,0.99527344
143.3386,0.99484567
143.5156,0.99442188
143.6925,0.99400109
143.8695,0.99356472
144.0465,0.99313268
144.2234,0.99270578
144.4004,0.99228188
144.5773,0.99183576
144.7543,0.99137171
144.9313,0.99091363
145.1082,0.99045836
145.2852,0.98948890
145.4621,0.98845934
145.6391,0.98743629
145.8161,0.98641573
145.9930,0.98540460
146.1700,0.98440115
146.3469,0.98340451
146.5239,0.98240991
146.7009,0.98142384
146.8778,0.98042672
147.0548,0.97943175
147.2318,0.97843829
147.4087,0.97745197
147.5857,0.97644131
147.7626,0.97541413
147.9396,0.97438793
148.1166,0.97356563
148.2935,0.97276690
148.4705,0.97156038
148.6474,0.97019822
148.8244,0.96884032
149.0014,0.96749181
149.1783,0.96614552
149.3553,0.96479922
149.5323,0.96345581
149.7092,0.96212143
149.8862,0.96077466
150.0631,0.95942624
150.2401,0.95807943
150.4171,0.95674050
150.5940,0.95537075
150.7710,0.95398536
150.9479,0.95260048
151.1249,0.95122233
151.3019,0.94983157
151.4788,0.94842055
151.6558,0.94676305
151.8327,0.94487719
152.0097,0.94299609
152.1867,0.94111189
152.3636,0.93922649
152.5406,0.93734577
152.7176,0.93547017
152.8945,0.93358358
153.0715,0.93135649
153.2484,0.92939644
153.4254,0.92744180
153.6024,0.92545284
153.7793,0.92345366
153.9563,0.92145747
154.1332,0.91946661
154.3102,0.91745569
154.4872,0.91542783
154.6641,0.91340227
154.8411,0.91126767
155.0181,0.90887986
155.1950,0.90648886
155.3720,0.90409958
155.5489,0.90171553
155.7259,0.89933282
155.9029,0.89694591
156.0798,0.89456022
156.2568,0.89217969
156.4337,0.88980150
156.6107,0.88739246
156.7877,0.88498125
156.9646,0.88257509
157.1416,0.88017194
157.3185,0.87774643
157.4955,0.87531155
157.6725,0.87288155
157.8494,0.87045520
158.0264,0.86800432
158.2034,0.86544233
158.3803,0.86310054
158.5573,0.86076295
158.7342,0.85842648
158.9112,0.85609411
159.0882,0.85376609
159.2651,0.85144274
159.4421,0.84911977
159.6190,0.84677531
159.7960,0.84443482
159.9730,0.84209934
160.1499,0.83976499
160.3269,0.83741052
160.5038,0.83505397
160.6808,0.83270263
160.8578,0.83035303
161.0347,0.82800474
161.2117,0.82566071
161.3887,0.82326950
161.5656,0.82087518
161.7426,0.81848469
161.9195,0.81610488
162.0965,0.81373026
162.2735,0.81135840
162.4504,0.80898521
162.6274,0.80660410
162.8043,0.80422794
162.9813,0.80185492
163.1583,0.79948182
163.3352,0.79707529
163.5122,0.79465223
163.6892,0.79223262
163.8661,0.78981302
164.0431,0.78739754
164.2200,0.78498795
164.3970,0.78258200
164.5740,0.78024564
164.7509,0.77789953
164.9279,0.77552363
165.1048,0.77315146
165.2818,0.77077959
165.4588,0.76840724
165.6357,0.76603702
165.8127,0.76367051
165.9896,0.76130448
166.1666,0.75893770
166.3436,0.75656105
166.5205,0.75418771
166.6975,0.75181502
166.8745,0.74944121
167.0514,0.74707462
167.2284,0.74471328
167.4053,0.74235277
167.5823,0.73999084
167.7593,0.73775509
167.9362,0.73564513
168.1132,0.73353614
168.2901,0.73142553
168.4671,0.72898668
168.6441,0.72640747
168.8210,0.72382939
168.9980,0.72124955
169.1749,0.71866874
169.3519,0.71608539
169.5289,0.71350330
169.7058,0.71091940
169.8828,0.70833433
170.0598,0.70575971
170.2367,0.70318794
170.4137,0.70061440
170.5906,0.69803917
170.7676,0.69548209
170.9446,0.69302911
171.1215,0.69078922
171.2985,0.68854720
171.4754,0.68631256
171.6524,0.68408914
171.8294,0.68186420
172.0063,0.67963678
172.1833,0.67741000
172.3603,0.67518611
172.5372,0.67296091
172.7142,0.67073297
172.8911,0.66850486
173.0681,0.66629008
173.2451,0.66407485
173.4220,0.66185672
173.5990,0.65906998
173.7759,0.65623746
173.9529,0.65341226
174.1299,0.65061802
174.3068,0.64812978
174.4838,0.64565423
174.6607,0.64318969
174.8377,0.64072220
175.0147,0.63825321
175.1916,0.63578754
175.3686,0.63332770
175.5456,0.63086501
175.7225,0.62840048
175.8995,0.62593751
176.0764,0.62348873
176.2534,0.62103727
176.4304,0.61860212
176.6073,0.61629624
176.7843,0.61401628
176.9612,0.61173936
177.1382,0.60946010
177.3152,0.60718125
177.4921,0.60521516
177.6691,0.60329195
177.8461,0.60136625
178.0230,0.59944072
178.2000,0.59752124
178.3769,0.59560889
178.5539,0.59364801
178.7309,0.59124973
178.9078,0.58885485
179.0848,0.58647298
179.2617,0.58408854
179.4387,0.58170380
179.6157,0.57932007
179.7926,0.57696452
179.9696,0.57460893
180.1465,0.57225282
180.3235,0.56989782
180.5005,0.56756441
180.6774,0.56543343
180.8544,0.56338706
181.0314,0.56134184
181.2083,0.55930543
181.3853,0.55727701
181.5622,0.55524773
181.7392,0.55321959
181.9162,0.55119616
182.0931,0.54918490
182.2701,0.54717263
182.4470,0.54516149
182.6240,0.54315145
182.8010,0.54117049
182.9779,0.53918843
183.1549,0.53720744
183.3318,0.53522721
183.5088,0.53327274
183.6858,0.53121305
183.8627,0.52899611
184.0397,0.52688630
184.2167,0.52478872
184.3936,0.52269996
184.5706,0.52061206
184.7475,0.51852543
184.9245,0.51644508
185.1015,0.51437675
185.2784,0.51230916
185.4554,0.51024301
185.6323,0.50818021
185.8093,0.50614301
185.9863,0.50410642
186.1632,0.50207140
186.3402,0.50003644
186.5172,0.49803157
186.6941,0.49603084
186.8711,0.49403174
187.0480,0.49207202
187.2250,0.49022335
187.4020,0.48838361
187.5789,0.48654552
187.7559,0.48470812
187.9328,0.48287937
188.1098,0.48106248
188.2868,0.47938074
188.4637,0.47774842
188.6407,0.47612186
188.8176,0.47428190
188.9946,0.47220825
189.1716,0.47013577
189.3485,0.46806303
189.5255,0.46602403
189.7025,0.46398672
189.8794,0.46195074
190.0564,0.45991470
190.2333,0.45790571
190.4103,0.45596518
190.5873,0.45402609
190.7642,0.45208715
190.9412,0.45015965
191.1181,0.44824305
191.2951,0.44632796
191.4721,0.44441320
191.6490,0.44250662
191.8260,0.44061889
192.0030,0.43873269
192.1799,0.43684701
192.3569,0.43496413
192.5338,0.43311117
192.7108,0.43125972
192.8878,0.42940894
193.0647,0.42755804
193.2417,0.42573181
193.4186,0.42391073
193.5956,0.42210686
193.7726,0.42030496
193.9495,0.41814881
194.1265,0.41584621
194.3034,0.41354451
194.4804,0.41124279
194.6574,0.40895112
194.8343,0.40667435
195.0113,0.40439856
195.1883,0.40212281
195.3652,0.39985278
195.5422,0.39760741
195.7191,0.39536305
195.8961,0.39311882
196.0731,0.39087464
196.2500,0.38865735
196.4270,0.38644202
196.6039,0.38422689
196.7809,0.38200545
196.9579,0.37979692
197.1348,0.37759469
197.3118,0.37539275
197.4887,0.37319070
197.6657,0.37099973
197.8427,0.36881964
198.0196,0.36663991
198.1966,0.36446004
198.3736,0.36228794
198.5505,0.36013487
198.7275,0.35798223
198.9044,0.35582943
199.0814,0.35341590
199.2584,0.35099944
199.4353,0.34858346
199.6123,0.34616733
199.7892,0.34375133
199.9662,0.34137242
200.1432,0.33904403
200.3201,0.33671553
200.4971,0.33438703
200.6741,0.33206974
200.8510,0.32975967
201.0280,0.32744954
201.2049,0.32513931
201.3819,0.32283787
201.5589,0.32055006
201.7358,0.31826223
201.9128,0.31597424
202.0897,0.31369028
202.2667,0.31142569
202.4437,0.30916113
202.6206,0.30689636
202.7976,0.30463188
202.9745,0.30238426
203.1515,0.30013353
203.3285,0.29787164
203.5054,0.29560994
203.6824,0.29335879
203.8594,0.29111186
204.0363,0.28887350
204.2133,0.28670738
204.3902,0.28454998
204.5672,0.28240146
204.7442,0.28025273
204.9211,0.27810400
205.0981,0.27596072
205.2750,0.27383182
205.4520,0.27170274
205.6290,0.26957359
205.8059,0.26744538
205.9829,0.26533225
206.1599,0.26321895
206.3368,0.26110508
206.5138,0.25898616
206.6907,0.25687649
206.8677,0.25476879
207.0447,0.25266093
