# IR spectrum — C₄H₆O₂  –  methyl vinyl ketone oxide (MVKO)
# Temperature: 300.0 K
# MD steps: 30000  Δt_eff: 0.5 fs
# Method: ML-PES (KRR) + ML dipole surface (KRR)
# Date: 2026-04-21T13:22:05.354866
frequency_cm-1,intensity_normalized
1009.1736,0.00001664
1011.4212,0.00001509
1013.6688,0.00001366
1015.9164,0.00001234
1018.1640,0.00001217
1020.4116,0.00001197
1022.6592,0.00001167
1024.9068,0.00001196
1027.1544,0.00001216
1029.4020,0.00001224
1031.6496,0.00001237
1033.8972,0.00001253
1036.1448,0.00001270
1038.3924,0.00001275
1040.6400,0.00001276
1042.8876,0.00001278
1045.1352,0.00001269
1047.3828,0.00001245
1049.6304,0.00001220
1051.8780,0.00001188
1054.1256,0.00001144
1056.3732,0.00001099
1058.6208,0.00001054
1060.8684,0.00001008
1063.1160,0.00000966
1065.3636,0.00000928
1067.6112,0.00000886
1069.8588,0.00000840
1072.1064,0.00000787
1074.3540,0.00000727
1076.6016,0.00000662
1078.8492,0.00000597
1081.0969,0.00000541
1083.3445,0.00000490
1085.5921,0.00000441
1087.8397,0.00000407
1090.0873,0.00000378
1092.3349,0.00000349
1094.5825,0.00000332
1096.8301,0.00000322
1099.0777,0.00000313
1101.3253,0.00000308
1103.5729,0.00000309
1105.8205,0.00000311
1108.0681,0.00000312
1110.3157,0.00000310
1112.5633,0.00000307
1114.8109,0.00000302
1117.0585,0.00000287
1119.3061,0.00000271
1121.5537,0.00000254
1123.8013,0.00000242
1126.0489,0.00000229
1128.2965,0.00000215
1130.5441,0.00000229
1132.7917,0.00000242
1135.0393,0.00000254
1137.2869,0.00000300
1139.5345,0.00000353
1141.7821,0.00000406
1144.0297,0.00000481
1146.2773,0.00000566
1148.5249,0.00000653
1150.7725,0.00000738
1153.0201,0.00000822
1155.2677,0.00000907
1157.5153,0.00000976
1159.7629,0.00001024
1162.0105,0.00001072
1164.2581,0.00001103
1166.5057,0.00001097
1168.7534,0.00001092
1171.0010,0.00001079
1173.2486,0.00001031
1175.4962,0.00000984
1177.7438,0.00000936
1179.9914,0.00000869
1182.2390,0.00000800
1184.4866,0.00000732
1186.7342,0.00000666
1188.9818,0.00000601
1191.2294,0.00000536
1193.4770,0.00000485
1195.7246,0.00000438
1197.9722,0.00000391
1200.2198,0.00000356
1202.4674,0.00000327
1204.7150,0.00000298
1206.9626,0.00000275
1209.2102,0.00000259
1211.4578,0.00000246
1213.7054,0.00000237
1215.9530,0.00000234
1218.2006,0.00000232
1220.4482,0.00000230
1222.6958,0.00000229
1224.9434,0.00000227
1227.1910,0.00000225
1229.4386,0.00000223
1231.6862,0.00000221
1233.9338,0.00000219
1236.1814,0.00000216
1238.4290,0.00000210
1240.6766,0.00000205
1242.9242,0.00000198
1245.1718,0.00000187
1247.4194,0.00000176
1249.6670,0.00000164
1251.9146,0.00000149
1254.1623,0.00000134
1256.4099,0.00000120
1258.6575,0.00000105
1260.9051,0.00000091
1263.1527,0.00000079
1265.4003,0.00000071
1267.6479,0.00000063
1269.8955,0.00000058
1272.1431,0.00000059
1274.3907,0.00000061
1276.6383,0.00000063
1278.8859,0.00000072
1281.1335,0.00000081
1283.3811,0.00000091
1285.6287,0.00000101
1287.8763,0.00000112
1290.1239,0.00000123
1292.3715,0.00000127
1294.6191,0.00000130
1296.8667,0.00000133
1299.1143,0.00000127
1301.3619,0.00000120
1303.6095,0.00000112
1305.8571,0.00000100
1308.1047,0.00000086
1310.3523,0.00000071
1312.5999,0.00000058
1314.8475,0.00000045
1317.0951,0.00000032
1319.3427,0.00000022
1321.5903,0.00000017
1323.8379,0.00000012
1326.0855,0.00000009
1328.3331,0.00000013
1330.5807,0.00000017
1332.8283,0.00000021
1335.0759,0.00000029
1337.3235,0.00000036
1339.5711,0.00000043
1341.8188,0.00000048
1344.0664,0.00000052
1346.3140,0.00000056
1348.5616,0.00000055
1350.8092,0.00000054
1353.0568,0.00000052
1355.3044,0.00000049
1357.5520,0.00000044
1359.7996,0.00000040
1362.0472,0.00000038
1364.2948,0.00000038
1366.5424,0.00000037
1368.7900,0.00000040
1371.0376,0.00000045
1373.2852,0.00000051
1375.5328,0.00000058
1377.7804,0.00000068
1380.0280,0.00000078
1382.2756,0.00000088
1384.5232,0.00000096
1386.7708,0.00000105
1389.0184,0.00000112
1391.2660,0.00000114
1393.5136,0.00000116
1395.7612,0.00000118
1398.0088,0.00000113
1400.2564,0.00000108
1402.5040,0.00000103
1404.7516,0.00000094
1406.9992,0.00000084
1409.2468,0.00000075
1411.4944,0.00000066
1413.7420,0.00000057
1415.9896,0.00000049
1418.2372,0.00000044
1420.4848,0.00000041
