# Hot-molecule IR emission spectrum  (trajectory-averaged local harmonic)
# # Traj dir: outputs/ir_mace_syn_trans_300K  MACE: outputs/mace_wB97X_20260417/mace_model.pt
# # Dipole: outputs/ir_nm_pes_syn_trans_300K/dipole_surface.pkl
# # Stride: 300  N_samples: 500  FWHM: 15.0 cm-1
# # frequency_cm-1,intensity_normalized
4.300000000000000000e+01,2.437312632309185986e-03
4.400000000000000000e+01,2.461588251298797107e-03
4.500000000000000000e+01,2.486554407846845900e-03
4.600000000000000000e+01,2.512243543790701646e-03
4.700000000000000000e+01,2.538690186464425628e-03
4.800000000000000000e+01,2.565931118790090639e-03
4.900000000000000000e+01,2.594005566211255755e-03
5.000000000000000000e+01,2.622955402432712753e-03
5.100000000000000000e+01,2.652825376194330610e-03
5.200000000000000000e+01,2.683663361610731136e-03
5.300000000000000000e+01,2.715520634959078285e-03
5.400000000000000000e+01,2.748452181203536304e-03
5.500000000000000000e+01,2.782517034014899381e-03
5.600000000000000000e+01,2.817778653590772599e-03
5.700000000000000000e+01,2.854305347218071692e-03
5.800000000000000000e+01,2.892170738262542576e-03
5.900000000000000000e+01,2.931454290138933716e-03
6.000000000000000000e+01,2.972241892834980460e-03
6.100000000000000000e+01,3.014626520760484932e-03
6.200000000000000000e+01,3.058708972105361745e-03
6.300000000000000000e+01,3.104598701559799050e-03
6.400000000000000000e+01,3.152414760227739785e-03
6.500000000000000000e+01,3.202286858915012833e-03
6.600000000000000000e+01,3.254356573774490075e-03
6.700000000000000000e+01,3.308778716636757381e-03
6.800000000000000000e+01,3.365722896366489091e-03
6.900000000000000000e+01,3.425375302406190401e-03
7.000000000000000000e+01,3.487940747483595123e-03
7.100000000000000000e+01,3.553645013491923965e-03
7.200000000000000000e+01,3.622737553086388326e-03
7.300000000000000000e+01,3.695494609929748323e-03
7.400000000000000000e+01,3.772222833208089751e-03
7.500000000000000000e+01,3.853263477586132101e-03
7.600000000000000000e+01,3.938997298885509729e-03
7.700000000000000000e+01,4.029850279345142255e-03
7.800000000000000000e+01,4.126300345494231595e-03
7.900000000000000000e+01,4.228885277879007067e-03
8.000000000000000000e+01,4.338212056964918170e-03
8.100000000000000000e+01,4.454967945819777314e-03
8.200000000000000000e+01,4.579933680626186061e-03
8.300000000000000000e+01,4.713999228421701659e-03
8.400000000000000000e+01,4.858182682435278378e-03
8.500000000000000000e+01,5.013653004858971592e-03
8.600000000000000000e+01,5.181757502086861179e-03
8.700000000000000000e+01,5.364055137023256842e-03
8.800000000000000000e+01,5.562357056953450181e-03
8.900000000000000000e+01,5.778776054262946792e-03
9.000000000000000000e+01,6.015787090473203452e-03
9.100000000000000000e+01,6.276301506222233158e-03
9.200000000000000000e+01,6.563758102782217899e-03
9.300000000000000000e+01,6.882234878095356938e-03
9.400000000000000000e+01,7.236585737959551345e-03
9.500000000000000000e+01,7.632606773578611004e-03
9.600000000000000000e+01,8.077236278013013443e-03
9.700000000000000000e+01,8.578790746599767453e-03
9.800000000000000000e+01,9.147234136175332042e-03
9.900000000000000000e+01,9.794466873088358491e-03
1.000000000000000000e+02,1.053459970430678690e-02
1.010000000000000000e+02,1.138413770206168907e-02
1.020000000000000000e+02,1.236193032754498086e-02
1.030000000000000000e+02,1.348863199695985067e-02
1.040000000000000000e+02,1.478526127248501292e-02
1.050000000000000000e+02,1.627028343248709472e-02
1.060000000000000000e+02,1.795461229146788976e-02
1.070000000000000000e+02,1.983434887178445530e-02
1.080000000000000000e+02,2.188235533877721031e-02
1.090000000000000000e+02,2.404180920167605512e-02
1.100000000000000000e+02,2.622598633295929529e-02
1.110000000000000000e+02,2.832566282984214437e-02
1.120000000000000000e+02,3.021915854199168361e-02
1.130000000000000000e+02,3.177846517151704242e-02
1.140000000000000000e+02,3.287428195769302730e-02
