# Hot-molecule IR emission spectrum  (trajectory-averaged local harmonic)
# # Traj dir: outputs/ir_mace_nm_dipole_anti_cis_300K  MACE: outputs/mace_wB97X_20260417/mace_model.pt
# # Dipole: outputs/ir_nm_pes_anti_cis_300K/dipole_surface.pkl
# # Stride: 300  N_samples: 500  FWHM: 15.0 cm-1
# # frequency_cm-1,intensity_normalized
9.720000000000000000e+02,4.609824500577547890e-01
9.730000000000000000e+02,4.545635767294545215e-01
9.740000000000000000e+02,4.525876881419587661e-01
9.750000000000000000e+02,4.551246870527229649e-01
9.760000000000000000e+02,4.618010319986161072e-01
9.770000000000000000e+02,4.718536110288558683e-01
9.780000000000000000e+02,4.842305834676446374e-01
9.790000000000000000e+02,4.978562129069061259e-01
9.800000000000000000e+02,5.120533937912925548e-01
9.810000000000000000e+02,5.269153693481171130e-01
9.820000000000000000e+02,5.433643549341774515e-01
9.830000000000000000e+02,5.628216057904504854e-01
9.840000000000000000e+02,5.866442010423176256e-01
9.850000000000000000e+02,6.155510529762830974e-01
9.860000000000000000e+02,6.491921212747768788e-01
9.870000000000000000e+02,6.859510419692802508e-01
9.880000000000000000e+02,7.230702199517606843e-01
9.890000000000000000e+02,7.571747698104217550e-01
9.900000000000000000e+02,7.851260965318654916e-01
9.910000000000000000e+02,8.048611533255231043e-01
9.920000000000000000e+02,8.157187657762369204e-01
9.930000000000000000e+02,8.180182675962196504e-01
9.940000000000000000e+02,8.122390590248493858e-01
9.950000000000000000e+02,7.984940017358038711e-01
9.960000000000000000e+02,7.766955286523939961e-01
9.970000000000000000e+02,7.471917237705684167e-01
9.980000000000000000e+02,7.113234000497137277e-01
9.990000000000000000e+02,6.714869634470866933e-01
1.000000000000000000e+03,6.306414178085850697e-01
1.001000000000000000e+03,5.915470582621014106e-01
1.002000000000000000e+03,5.561589156532168454e-01
1.003000000000000000e+03,5.254295544078111391e-01
1.004000000000000000e+03,4.994926040898878261e-01
1.005000000000000000e+03,4.780194589521237214e-01
1.006000000000000000e+03,4.605181684817282739e-01
1.007000000000000000e+03,4.464523812239300504e-01
1.008000000000000000e+03,4.352350531508586973e-01
1.009000000000000000e+03,4.262555952078662114e-01
1.010000000000000000e+03,4.190266612535692992e-01
1.011000000000000000e+03,4.133596781738825832e-01
1.012000000000000000e+03,4.093886301113675019e-01
1.013000000000000000e+03,4.073647958683395132e-01
1.014000000000000000e+03,4.073296194802242809e-01
1.015000000000000000e+03,4.088541536032498924e-01
1.016000000000000000e+03,4.109764879708650565e-01
1.017000000000000000e+03,4.123583772300609129e-01
1.018000000000000000e+03,4.115846851054050237e-01
1.019000000000000000e+03,4.074932115903609486e-01
1.020000000000000000e+03,3.994657996710819226e-01
1.021000000000000000e+03,3.876366107722057919e-01
1.022000000000000000e+03,3.729190646815361276e-01
1.023000000000000000e+03,3.567673261840192955e-01
1.024000000000000000e+03,3.407547508905028333e-01
1.025000000000000000e+03,3.261774117964177377e-01
1.026000000000000000e+03,3.138263907401689368e-01
1.027000000000000000e+03,3.039323550389378403e-01
1.028000000000000000e+03,2.962250840791487150e-01
1.029000000000000000e+03,2.900757010566415994e-01
1.030000000000000000e+03,2.847162504387876214e-01
1.031000000000000000e+03,2.794987098473304954e-01
1.032000000000000000e+03,2.740928843329315523e-01
1.033000000000000000e+03,2.685269370388779775e-01
1.034000000000000000e+03,2.630729055981851361e-01
1.035000000000000000e+03,2.580702943084748902e-01
1.036000000000000000e+03,2.537795346661622098e-01
1.037000000000000000e+03,2.503027575530895610e-01
1.038000000000000000e+03,2.475771197417124536e-01
1.039000000000000000e+03,2.454440679277862802e-01
1.040000000000000000e+03,2.437790056136711903e-01
1.041000000000000000e+03,2.426186841010386230e-01
1.042000000000000000e+03,2.422094877767443089e-01
1.043000000000000000e+03,2.429561784502197175e-01
1.044000000000000000e+03,2.453192660187554497e-01
1.045000000000000000e+03,2.497228261440649633e-01
1.046000000000000000e+03,2.565007140112691708e-01
1.047000000000000000e+03,2.658684298870339080e-01
1.048000000000000000e+03,2.778854913300508045e-01
1.049000000000000000e+03,2.923786878067424211e-01
1.050000000000000000e+03,3.088287732055827184e-01
1.051000000000000000e+03,3.262712111779208501e-01
1.052000000000000000e+03,3.433068133642391273e-01
1.053000000000000000e+03,3.583214523472187940e-01
1.054000000000000000e+03,3.699221846854232054e-01
1.055000000000000000e+03,3.774234006095953387e-01
1.056000000000000000e+03,3.811123751202231125e-01
1.057000000000000000e+03,3.821414883759851611e-01
1.058000000000000000e+03,3.821426534494936633e-01
1.059000000000000000e+03,3.827863049406222129e-01
1.060000000000000000e+03,3.854453072329796504e-01
1.061000000000000000e+03,3.910094185303924497e-01
1.062000000000000000e+03,3.998282128175307815e-01
1.063000000000000000e+03,4.117456550642554225e-01
1.064000000000000000e+03,4.261987142974341114e-01
1.065000000000000000e+03,4.423426302386635478e-01
1.066000000000000000e+03,4.591286858487798050e-01
1.067000000000000000e+03,4.752773745748397616e-01
1.068000000000000000e+03,4.892302700528791126e-01
1.069000000000000000e+03,4.993021117788984942e-01
1.070000000000000000e+03,5.041613155897664011e-01
1.071000000000000000e+03,5.034364916924943811e-01
1.072000000000000000e+03,4.979997061333173436e-01
1.073000000000000000e+03,4.896517440697616408e-01
1.074000000000000000e+03,4.804149746747081728e-01
1.075000000000000000e+03,4.719134138465280737e-01
1.076000000000000000e+03,4.651484478489664176e-01
1.077000000000000000e+03,4.606283286812645206e-01
1.078000000000000000e+03,4.586068897678102219e-01
1.079000000000000000e+03,4.592209496793870360e-01
1.080000000000000000e+03,4.624748572911177580e-01
1.081000000000000000e+03,4.681302673456724239e-01
1.082000000000000000e+03,4.755635085653440730e-01
1.083000000000000000e+03,4.836557419174379868e-01
1.084000000000000000e+03,4.908440696083673505e-01
1.085000000000000000e+03,4.954671087229213233e-01
1.086000000000000000e+03,4.963608807897710307e-01
1.087000000000000000e+03,4.934049058996287651e-01
1.088000000000000000e+03,4.876629253519032536e-01
1.089000000000000000e+03,4.810211895657586223e-01
1.090000000000000000e+03,4.755624951741735384e-01
1.091000000000000000e+03,4.730118908177269321e-01
1.092000000000000000e+03,4.744294663047287086e-01
1.093000000000000000e+03,4.801336994292032534e-01
1.094000000000000000e+03,4.897749311588081023e-01
1.095000000000000000e+03,5.025185369088269738e-01
1.096000000000000000e+03,5.173377316815779281e-01
1.097000000000000000e+03,5.333762628236048409e-01
1.098000000000000000e+03,5.502351013618341780e-01
1.099000000000000000e+03,5.680111970598789028e-01
1.100000000000000000e+03,5.870894715990356838e-01
1.101000000000000000e+03,6.079033561740194713e-01
1.102000000000000000e+03,6.308613578863170313e-01
1.103000000000000000e+03,6.564098881076290137e-01
1.104000000000000000e+03,6.850361227291599242e-01
1.105000000000000000e+03,7.170617838066363214e-01
1.106000000000000000e+03,7.522762959464873722e-01
1.107000000000000000e+03,7.896436867751073230e-01
1.108000000000000000e+03,8.273306300199192442e-01
1.109000000000000000e+03,8.631129357501505783e-01
1.110000000000000000e+03,8.949890232303704396e-01
1.111000000000000000e+03,9.217494322605342960e-01
1.112000000000000000e+03,9.432900038767656481e-01
1.113000000000000000e+03,9.604789731837755085e-01
1.114000000000000000e+03,9.745138912071572568e-01
1.115000000000000000e+03,9.860731284679983277e-01
1.116000000000000000e+03,9.948471638254656746e-01
1.117000000000000000e+03,9.998104279270330075e-01
1.118000000000000000e+03,1.000000000000000000e+00
1.119000000000000000e+03,9.951562554871768995e-01
1.120000000000000000e+03,9.857805974232213275e-01
1.121000000000000000e+03,9.727794167208110299e-01
1.122000000000000000e+03,9.571692471444351868e-01
1.123000000000000000e+03,9.400016621567960362e-01
1.124000000000000000e+03,9.222688361847580785e-01
1.125000000000000000e+03,9.046234064870256608e-01
1.126000000000000000e+03,8.870723738589926244e-01
1.127000000000000000e+03,8.689045039472719223e-01
1.128000000000000000e+03,8.489682690186747260e-01
1.129000000000000000e+03,8.262211648056803082e-01
1.130000000000000000e+03,8.002785788035028380e-01
1.131000000000000000e+03,7.716537583460558736e-01
1.132000000000000000e+03,7.416099386517558401e-01
1.133000000000000000e+03,7.117841859833313745e-01
1.134000000000000000e+03,6.837691222633932586e-01
1.135000000000000000e+03,6.587887181937766012e-01
1.136000000000000000e+03,6.375791243791466556e-01
1.137000000000000000e+03,6.204949648046577115e-01
1.138000000000000000e+03,6.077120996995136748e-01
1.139000000000000000e+03,5.993395527858469407e-01
1.140000000000000000e+03,5.953592248791966801e-01
1.141000000000000000e+03,5.954895818411370945e-01
1.142000000000000000e+03,5.991612340163465777e-01
1.143000000000000000e+03,6.057122981787530502e-01
1.144000000000000000e+03,6.147131901100483242e-01
1.145000000000000000e+03,6.261811263165405483e-01
1.146000000000000000e+03,6.405009964104232401e-01
1.147000000000000000e+03,6.580983952130817771e-01
1.148000000000000000e+03,6.790836927088717001e-01
1.149000000000000000e+03,7.030386147111794548e-01
1.150000000000000000e+03,7.289519806429066717e-01
1.151000000000000000e+03,7.552553789700534592e-01
1.152000000000000000e+03,7.799938730627804517e-01
1.153000000000000000e+03,8.012019907993738199e-01
1.154000000000000000e+03,8.174502167746325876e-01
1.155000000000000000e+03,8.283737074981831761e-01
1.156000000000000000e+03,8.348693342282581531e-01
1.157000000000000000e+03,8.386853646908329907e-01
1.158000000000000000e+03,8.414819541118880863e-01
1.159000000000000000e+03,8.438643804260111958e-01
1.160000000000000000e+03,8.449564756786532849e-01
1.161000000000000000e+03,8.427689366815028782e-01
1.162000000000000000e+03,8.351832468466208192e-01
1.163000000000000000e+03,8.210096735095024911e-01
1.164000000000000000e+03,8.005017495282953366e-01
1.165000000000000000e+03,7.750808236952231312e-01
1.166000000000000000e+03,7.465724645737964460e-01
1.167000000000000000e+03,7.164739344992308023e-01
1.168000000000000000e+03,6.855725977950655192e-01
1.169000000000000000e+03,6.539676167479099300e-01
1.170000000000000000e+03,6.214184231999719810e-01
1.171000000000000000e+03,5.878550082269152766e-01
1.172000000000000000e+03,5.537788607949651887e-01
1.173000000000000000e+03,5.203036224373137619e-01
1.174000000000000000e+03,4.888238662306833016e-01
1.175000000000000000e+03,4.605582586809776058e-01
1.176000000000000000e+03,4.362303403530445323e-01
1.177000000000000000e+03,4.159751188633211694e-01
1.178000000000000000e+03,3.994232690198445401e-01
1.179000000000000000e+03,3.858989115164647710e-01
1.180000000000000000e+03,3.746810438992202452e-01
1.181000000000000000e+03,3.652453797025887461e-01
1.182000000000000000e+03,3.573749349338867787e-01
1.183000000000000000e+03,3.511000196893070413e-01
1.184000000000000000e+03,3.465556285896023159e-01
1.185000000000000000e+03,3.438726417896920129e-01
1.186000000000000000e+03,3.431248425250604805e-01
1.187000000000000000e+03,3.442777439637071391e-01
1.188000000000000000e+03,3.471202455054561709e-01
1.189000000000000000e+03,3.512366832293320473e-01
1.190000000000000000e+03,3.560783617339984275e-01
1.191000000000000000e+03,3.611020771259005890e-01
1.192000000000000000e+03,3.658622817149592699e-01
1.193000000000000000e+03,3.699966936518708782e-01
1.194000000000000000e+03,3.731958028815238748e-01
1.195000000000000000e+03,3.752905143797347076e-01
1.196000000000000000e+03,3.764376197371315236e-01
1.197000000000000000e+03,3.772145973330847113e-01
1.198000000000000000e+03,3.784750843244458207e-01
1.199000000000000000e+03,3.810215066603199752e-01
1.200000000000000000e+03,3.852880016593304147e-01
1.201000000000000000e+03,3.911827307714466628e-01
1.202000000000000000e+03,3.981115907154822997e-01
1.203000000000000000e+03,4.051298191046169284e-01
1.204000000000000000e+03,4.111785307032946868e-01
1.205000000000000000e+03,4.153856345166069830e-01
1.206000000000000000e+03,4.173632954151237917e-01
1.207000000000000000e+03,4.173734707853500869e-01
1.208000000000000000e+03,4.162776609842094300e-01
1.209000000000000000e+03,4.153030639658678580e-01
1.210000000000000000e+03,4.157243647176260826e-01
1.211000000000000000e+03,4.185517499261396934e-01
1.212000000000000000e+03,4.242797125516433177e-01
1.213000000000000000e+03,4.327291892413686614e-01
1.214000000000000000e+03,4.430115524003371275e-01
1.215000000000000000e+03,4.536451082348479380e-01
1.216000000000000000e+03,4.628506424512950357e-01
1.217000000000000000e+03,4.690043912154300831e-01
1.218000000000000000e+03,4.711183110332559654e-01
1.219000000000000000e+03,4.691350988181782755e-01
1.220000000000000000e+03,4.638741392817292142e-01
1.221000000000000000e+03,4.566424154496779297e-01
1.222000000000000000e+03,4.487209062218565636e-01
1.223000000000000000e+03,4.409788093337169146e-01
1.224000000000000000e+03,4.337039935857596729e-01
1.225000000000000000e+03,4.265776589442573652e-01
1.226000000000000000e+03,4.187632051793502286e-01
1.227000000000000000e+03,4.091970915830637212e-01
1.228000000000000000e+03,3.970885324769450886e-01
1.229000000000000000e+03,3.823742972578798027e-01
1.230000000000000000e+03,3.657929837582312715e-01
1.231000000000000000e+03,3.485306901020462367e-01
1.232000000000000000e+03,3.317331369703631627e-01
1.233000000000000000e+03,3.162028656203347277e-01
1.234000000000000000e+03,3.023661815636325967e-01
1.235000000000000000e+03,2.903928382255450136e-01
1.236000000000000000e+03,2.803126512302703266e-01
1.237000000000000000e+03,2.720471389453774091e-01
1.238000000000000000e+03,2.653732758716764173e-01
1.239000000000000000e+03,2.598968394304240759e-01
1.240000000000000000e+03,2.551063740109559830e-01
1.241000000000000000e+03,2.505215885565413303e-01
1.242000000000000000e+03,2.458775970072308581e-01
1.243000000000000000e+03,2.412373370888769020e-01
1.244000000000000000e+03,2.369512949694629889e-01
1.245000000000000000e+03,2.334923564033259402e-01
1.246000000000000000e+03,2.312814918476037152e-01
1.247000000000000000e+03,2.305959881519967503e-01
1.248000000000000000e+03,2.315639756900870760e-01
1.249000000000000000e+03,2.341964382361552688e-01
1.250000000000000000e+03,2.384142083793935607e-01
1.251000000000000000e+03,2.440521716579331368e-01
1.252000000000000000e+03,2.508367944947997308e-01
1.253000000000000000e+03,2.583383765989981096e-01
1.254000000000000000e+03,2.659103306566141245e-01
1.255000000000000000e+03,2.726589705347964299e-01
1.256000000000000000e+03,2.775242276246125961e-01
1.257000000000000000e+03,2.795343181782360409e-01
1.258000000000000000e+03,2.781809404357877269e-01
1.259000000000000000e+03,2.737095920812645522e-01
1.260000000000000000e+03,2.671055432208770397e-01
1.261000000000000000e+03,2.597603972812557172e-01
1.262000000000000000e+03,2.530311058204184338e-01
1.263000000000000000e+03,2.479179543027659749e-01
1.264000000000000000e+03,2.449353938091269056e-01
1.265000000000000000e+03,2.441241806731319630e-01
1.266000000000000000e+03,2.451321293708709492e-01
1.267000000000000000e+03,2.473253243645293364e-01
1.268000000000000000e+03,2.499240529594027316e-01
1.269000000000000000e+03,2.521628990179544116e-01
1.270000000000000000e+03,2.534482643094671528e-01
1.271000000000000000e+03,2.534625343825361865e-01
1.272000000000000000e+03,2.521903423968304137e-01
1.273000000000000000e+03,2.498830432747673747e-01
1.274000000000000000e+03,2.469630297091138793e-01
1.275000000000000000e+03,2.438515543031962718e-01
1.276000000000000000e+03,2.407616466103281172e-01
1.277000000000000000e+03,2.375729138243952709e-01
1.278000000000000000e+03,2.338955646640483998e-01
1.279000000000000000e+03,2.293238268664697377e-01
1.280000000000000000e+03,2.237377672229844405e-01
1.281000000000000000e+03,2.174534169897932023e-01
1.282000000000000000e+03,2.111296339057252835e-01
1.283000000000000000e+03,2.055240983756547180e-01
1.284000000000000000e+03,2.012637054549700211e-01
1.285000000000000000e+03,1.987229511458896980e-01
1.286000000000000000e+03,1.980064162332046684e-01
1.287000000000000000e+03,1.989912490330446593e-01
1.288000000000000000e+03,2.013898570447821279e-01
1.289000000000000000e+03,2.048057441756948593e-01
1.290000000000000000e+03,2.087744440332410800e-01
1.291000000000000000e+03,2.128144954694320412e-01
1.292000000000000000e+03,2.165242682794274454e-01
1.293000000000000000e+03,2.197045395455121397e-01
1.294000000000000000e+03,2.224121618147043011e-01
1.295000000000000000e+03,2.248726891637868874e-01
1.296000000000000000e+03,2.273097152221978112e-01
1.297000000000000000e+03,2.298393217516164766e-01
1.298000000000000000e+03,2.325143227473873697e-01
1.299000000000000000e+03,2.354469451380289124e-01
1.300000000000000000e+03,2.388528048666153647e-01
1.301000000000000000e+03,2.429357852360060910e-01
1.302000000000000000e+03,2.476890344734601623e-01
1.303000000000000000e+03,2.527615573961475848e-01
1.304000000000000000e+03,2.574884832629452669e-01
1.305000000000000000e+03,2.610794827706178212e-01
1.306000000000000000e+03,2.628737888627849517e-01
1.307000000000000000e+03,2.625382713401022694e-01
1.308000000000000000e+03,2.601310169257448623e-01
1.309000000000000000e+03,2.560458423743980361e-01
1.310000000000000000e+03,2.508979408743639561e-01
1.311000000000000000e+03,2.453825165141956532e-01
1.312000000000000000e+03,2.401176264585434816e-01
1.313000000000000000e+03,2.355072051678104017e-01
1.314000000000000000e+03,2.316863216622020161e-01
1.315000000000000000e+03,2.285877862589471843e-01
1.316000000000000000e+03,2.260863280780987250e-01
1.317000000000000000e+03,2.240954560452837752e-01
1.318000000000000000e+03,2.225152849647903663e-01
1.319000000000000000e+03,2.210653692743274612e-01
1.320000000000000000e+03,2.191564919960353464e-01
1.321000000000000000e+03,2.159510385960561885e-01
1.322000000000000000e+03,2.106432489408118225e-01
1.323000000000000000e+03,2.028262657304638616e-01
1.324000000000000000e+03,1.927106730926977374e-01
1.325000000000000000e+03,1.810420868515762172e-01
1.326000000000000000e+03,1.687929990090420163e-01
1.327000000000000000e+03,1.568460052958293993e-01
1.328000000000000000e+03,1.458217303766793094e-01
1.329000000000000000e+03,1.360601155570021203e-01
1.330000000000000000e+03,1.276851439289123924e-01
1.331000000000000000e+03,1.206858288897853931e-01
1.332000000000000000e+03,1.149790748658586353e-01
1.333000000000000000e+03,1.104474234597935811e-01
1.334000000000000000e+03,1.069583436244978675e-01
1.335000000000000000e+03,1.043749711022876336e-01
1.336000000000000000e+03,1.025659607322766953e-01
1.337000000000000000e+03,1.014174353668126916e-01
1.338000000000000000e+03,1.008455804871106892e-01
1.339000000000000000e+03,1.008069230961473189e-01
1.340000000000000000e+03,1.013034840439011736e-01
1.341000000000000000e+03,1.023789608595127021e-01
1.342000000000000000e+03,1.041027174806578304e-01
1.343000000000000000e+03,1.065429697875941439e-01
1.344000000000000000e+03,1.097336773886174177e-01
1.345000000000000000e+03,1.136387513855827286e-01
1.346000000000000000e+03,1.181190679121095488e-01
1.347000000000000000e+03,1.229174622956381441e-01
1.348000000000000000e+03,1.276880177492835111e-01
1.349000000000000000e+03,1.320900795051967447e-01
1.350000000000000000e+03,1.359269187705992032e-01
1.351000000000000000e+03,1.392532424951227754e-01
1.352000000000000000e+03,1.423716773605323282e-01
1.353000000000000000e+03,1.457161006738131315e-01
1.354000000000000000e+03,1.497009296824377556e-01
1.355000000000000000e+03,1.546133255519035188e-01
1.356000000000000000e+03,1.605611854637264413e-01
1.357000000000000000e+03,1.674395656302903046e-01
1.358000000000000000e+03,1.748811758278439876e-01
1.359000000000000000e+03,1.822064721390685149e-01
1.360000000000000000e+03,1.884473210135708399e-01
1.361000000000000000e+03,1.925277539203095190e-01
1.362000000000000000e+03,1.936018624284763234e-01
1.363000000000000000e+03,1.913991770524745561e-01
1.364000000000000000e+03,1.863516116143993651e-01
1.365000000000000000e+03,1.794074759198868441e-01
1.366000000000000000e+03,1.716755675064683406e-01
1.367000000000000000e+03,1.641281600013302366e-01
1.368000000000000000e+03,1.574725272630063122e-01
1.369000000000000000e+03,1.521568563081604486e-01
1.370000000000000000e+03,1.484327631472993902e-01
1.371000000000000000e+03,1.464231351755051758e-01
1.372000000000000000e+03,1.461753547610754878e-01
1.373000000000000000e+03,1.476945005516571707e-01
1.374000000000000000e+03,1.509554990758229798e-01
1.375000000000000000e+03,1.558949567279236392e-01
1.376000000000000000e+03,1.623860891662994022e-01
1.377000000000000000e+03,1.702062244628949061e-01
1.378000000000000000e+03,1.790158302869855333e-01
1.379000000000000000e+03,1.883736180549017702e-01
1.380000000000000000e+03,1.978015478134698413e-01
1.381000000000000000e+03,2.068866903537689428e-01
1.382000000000000000e+03,2.153847756594046425e-01
1.383000000000000000e+03,2.232832342062829323e-01
1.384000000000000000e+03,2.307799776915803458e-01
1.385000000000000000e+03,2.381593303521927496e-01
1.386000000000000000e+03,2.456242954292359448e-01
1.387000000000000000e+03,2.532084596995883286e-01
1.388000000000000000e+03,2.608427201916165838e-01
1.389000000000000000e+03,2.685103955629743466e-01
1.390000000000000000e+03,2.763291353308426346e-01
1.391000000000000000e+03,2.844633271697881716e-01
1.392000000000000000e+03,2.929351959234016145e-01
1.393000000000000000e+03,3.014978857009071311e-01
1.394000000000000000e+03,3.096953392158471319e-01
1.395000000000000000e+03,3.171085909634626665e-01
1.396000000000000000e+03,3.236305054239953516e-01
1.397000000000000000e+03,3.295318122065833966e-01
1.398000000000000000e+03,3.352109493401140283e-01
1.399000000000000000e+03,3.407814669203866886e-01
1.400000000000000000e+03,3.457981277119169805e-01
1.401000000000000000e+03,3.493500472476396834e-01
1.402000000000000000e+03,3.505252573778831482e-01
1.403000000000000000e+03,3.489809883032186089e-01
1.404000000000000000e+03,3.452239043277106068e-01
1.405000000000000000e+03,3.404016297910471556e-01
1.406000000000000000e+03,3.357859383491629823e-01
1.407000000000000000e+03,3.323060306742136594e-01
1.408000000000000000e+03,3.303621254578537059e-01
1.409000000000000000e+03,3.299303832123093860e-01
1.410000000000000000e+03,3.308282273166449627e-01
1.411000000000000000e+03,3.329707243112294823e-01
1.412000000000000000e+03,3.365103953145251459e-01
1.413000000000000000e+03,3.418617942674333499e-01
1.414000000000000000e+03,3.496617274209392057e-01
1.415000000000000000e+03,3.606924823617815301e-01
1.416000000000000000e+03,3.757774080701503649e-01
1.417000000000000000e+03,3.956569173490883107e-01
1.418000000000000000e+03,4.208325314516936366e-01
1.419000000000000000e+03,4.513455747968158072e-01
1.420000000000000000e+03,4.864714981391014548e-01
1.421000000000000000e+03,5.243708720116647681e-01
1.422000000000000000e+03,5.618488522143401109e-01
1.423000000000000000e+03,5.945028629178046309e-01
1.424000000000000000e+03,6.175364944990213711e-01
1.425000000000000000e+03,6.271935496970836299e-01
1.426000000000000000e+03,6.221972350901808779e-01
1.427000000000000000e+03,6.043071408207252304e-01
1.428000000000000000e+03,5.776040847218368857e-01
1.429000000000000000e+03,5.469988043478126727e-01
1.430000000000000000e+03,5.168442788897058549e-01
1.431000000000000000e+03,4.901729288455925482e-01
1.432000000000000000e+03,4.685311025215735947e-01
1.433000000000000000e+03,4.521320556667834945e-01
1.434000000000000000e+03,4.401132753677756138e-01
1.435000000000000000e+03,4.308597960176356323e-01
1.436000000000000000e+03,4.224561283042118642e-01
1.437000000000000000e+03,4.132513144808309113e-01
1.438000000000000000e+03,4.023236882865550146e-01
1.439000000000000000e+03,3.895775824054038550e-01
1.440000000000000000e+03,3.754620438047819864e-01
1.441000000000000000e+03,3.606076884633956370e-01
1.442000000000000000e+03,3.456581293265237331e-01
1.443000000000000000e+03,3.312909436298778765e-01
1.444000000000000000e+03,3.182444244702092306e-01
1.445000000000000000e+03,3.072436998460761903e-01
1.446000000000000000e+03,2.988773536223098271e-01
1.447000000000000000e+03,2.935179440719608568e-01
1.448000000000000000e+03,2.913164015538303731e-01
1.449000000000000000e+03,2.922395525798921478e-01
1.450000000000000000e+03,2.961064234928902361e-01
1.451000000000000000e+03,3.025895953740297406e-01
1.452000000000000000e+03,3.111650860203575841e-01
1.453000000000000000e+03,3.210338429058131049e-01
1.454000000000000000e+03,3.311032786343806045e-01
1.455000000000000000e+03,3.401496710039940696e-01
1.456000000000000000e+03,3.471977489520877702e-01
1.457000000000000000e+03,3.519576164353838132e-01
1.458000000000000000e+03,3.550253355756509133e-01
1.459000000000000000e+03,3.576803845876815879e-01
1.460000000000000000e+03,3.614128230177995893e-01
1.461000000000000000e+03,3.674611108386791058e-01
1.462000000000000000e+03,3.765258308541349908e-01
1.463000000000000000e+03,3.886463471000259906e-01
1.464000000000000000e+03,4.031724175915463726e-01
1.465000000000000000e+03,4.188334696240873511e-01
1.466000000000000000e+03,4.339987689077906552e-01
1.467000000000000000e+03,4.471904037713509417e-01
1.468000000000000000e+03,4.576868963341827468e-01
1.469000000000000000e+03,4.658193423861866078e-01
1.470000000000000000e+03,4.726607701956810348e-01
1.471000000000000000e+03,4.792528833031636792e-01
1.472000000000000000e+03,4.858470365037287353e-01
1.473000000000000000e+03,4.915666863851170798e-01
1.474000000000000000e+03,4.946084988323586340e-01
1.475000000000000000e+03,4.928465673832834182e-01
1.476000000000000000e+03,4.845797924273372859e-01
1.477000000000000000e+03,4.691544729419145909e-01
1.478000000000000000e+03,4.472340382800441549e-01
1.479000000000000000e+03,4.205827293110624976e-01
1.480000000000000000e+03,3.914631649412362857e-01
1.481000000000000000e+03,3.619867323253174729e-01
1.482000000000000000e+03,3.337346614803847200e-01
1.483000000000000000e+03,3.077130764494842019e-01
1.484000000000000000e+03,2.844927092454804796e-01
1.485000000000000000e+03,2.643638282931223271e-01
1.486000000000000000e+03,2.474357014791331022e-01
1.487000000000000000e+03,2.336932800903153418e-01
1.488000000000000000e+03,2.230399788849505849e-01
1.489000000000000000e+03,2.153361603430277993e-01
1.490000000000000000e+03,2.104277996493741087e-01
1.491000000000000000e+03,2.081590200716186001e-01
1.492000000000000000e+03,2.083691464082387257e-01
1.493000000000000000e+03,2.108815445648067055e-01
1.494000000000000000e+03,2.154926477217667113e-01
1.495000000000000000e+03,2.219651460699471057e-01
1.496000000000000000e+03,2.300251530592003490e-01
1.497000000000000000e+03,2.393615850001482304e-01
1.498000000000000000e+03,2.496165264797731709e-01
1.499000000000000000e+03,2.603389415816986796e-01
1.500000000000000000e+03,2.708845063087259031e-01
1.501000000000000000e+03,2.803003993769513924e-01
1.502000000000000000e+03,2.873032209886125510e-01
1.503000000000000000e+03,2.904831720096271441e-01
1.504000000000000000e+03,2.887669521630450986e-01
1.505000000000000000e+03,2.819295738503111437e-01
1.506000000000000000e+03,2.707879248040097053e-01
1.507000000000000000e+03,2.569033164530308833e-01
1.508000000000000000e+03,2.420051372214261642e-01
1.509000000000000000e+03,2.274966091214098984e-01
1.510000000000000000e+03,2.142349796638121362e-01
1.511000000000000000e+03,2.025605235169525287e-01
1.512000000000000000e+03,1.924608391614087421e-01
1.513000000000000000e+03,1.837675428588188553e-01
1.514000000000000000e+03,1.763140866358218761e-01
1.515000000000000000e+03,1.700133304404610191e-01
1.516000000000000000e+03,1.648488131740397378e-01
1.517000000000000000e+03,1.608088960966887748e-01
1.518000000000000000e+03,1.578106443979181428e-01
1.519000000000000000e+03,1.556556410661475987e-01
1.520000000000000000e+03,1.540441817255160384e-01
1.521000000000000000e+03,1.526536294830541929e-01
1.522000000000000000e+03,1.512560612776054914e-01
1.523000000000000000e+03,1.498168811486116636e-01
1.524000000000000000e+03,1.485137420697391075e-01
1.525000000000000000e+03,1.476653820235141745e-01
1.526000000000000000e+03,1.476217639472468257e-01
1.527000000000000000e+03,1.486785901192942683e-01
1.528000000000000000e+03,1.510417922992305650e-01
1.529000000000000000e+03,1.548286339136207002e-01
1.530000000000000000e+03,1.600777941031754359e-01
1.531000000000000000e+03,1.667469614786043497e-01
1.532000000000000000e+03,1.746952102933995721e-01
1.533000000000000000e+03,1.836721519856856222e-01
1.534000000000000000e+03,1.933510021022905589e-01
1.535000000000000000e+03,2.034269423297800083e-01
1.536000000000000000e+03,2.137515075182487012e-01
1.537000000000000000e+03,2.244263861994943432e-01
1.538000000000000000e+03,2.357886323474949475e-01
1.539000000000000000e+03,2.482793342388858737e-01
1.540000000000000000e+03,2.622440625838883266e-01
1.541000000000000000e+03,2.777331268743253312e-01
1.542000000000000000e+03,2.943563203685100049e-01
1.543000000000000000e+03,3.112232773512320638e-01
1.544000000000000000e+03,3.270005118449856862e-01
1.545000000000000000e+03,3.401407077759567299e-01
1.546000000000000000e+03,3.493110557892449286e-01
